ref_hash,preds
8968608627182638947_sc,1728845.0
3791595353302434196_sc,1734823.0
8596391266391349860_sc,72122.64
7626379497221686345_sc,106135.6
2334942387330750017_sc,169969.4
901873361102282542_sc,93078.055
1827876737214235832_sc,1726766.1
808899614765986862_sc,1723930.0
8148210843228958518_sc,80392.54
6801851104696284148_sc,10030.528
3082708936469881588_sc,892343.25
5650377908467539435_sc,901571.0
3269743486798620478_sc,1721788.0
8417462633909339058_sc,114319.97
514278046751808838_sc,1731830.0
119948302345195966_sc,1712311.6
5881064314983412564_sc,1730688.6
1480236102142973180_sc,15692.386
3109910767995370337_sc,26333.547
4809010447300119253_sc,100451.75
2610735340716582904_sc,164504.92
3137889631029228408_sc,19776.254
4837060935466013241_sc,8173.275
1965907862415458856_sc,922794.06
1863760965915912061_sc,161658.14
9155801994908351623_sc,937983.8
18703220606222447_sc,64432.13
708172185379867807_sc,104153.18
1321631139210878922_sc,169026.44
2172162779445193871_sc,80602.95
8371973198825653666_sc,894148.2
4800008084728116235_sc,94625.78
184403828517712616_sc,1722682.4
4202142581450936680_sc,1730380.4
5694998037445492052_sc,160121.6
2901473971733739187_sc,1716546.6
7848243032737317919_sc,1728839.6
9065584611055719135_sc,949547.25
7368501401254028233_sc,885825.44
417233417919942017_sc,1732037.6
742209258847343902_sc,886646.0
3203869742583412663_sc,93149.81
3754505869594158616_sc,1682388.4
5628888423712868269_sc,148540.36
1563307087242761740_sc,894913.7
3733054388781287811_sc,1720111.5
6648012806916964251_sc,1703180.6
2183982804960529885_sc,101138.97
3502248015165201750_sc,166551.5
2564732102019150756_sc,1713335.1
5466624711792891127_sc,93143.875
5178916033297742938_sc,115109.805
7046983238386864545_sc,899676.8
4239936057349020926_sc,88630.56
4594466721591453061_sc,64288.918
7816649184470808551_sc,62076.16
4201284982993726473_sc,90469.28
2648910944382551735_sc,71710.51
8578598967891036726_sc,94004.35
4647146210007186764_sc,43958.56
8008590381945353142_sc,170662.81
5730646029100194186_sc,110486.664
6546217014742148943_sc,895367.44
7716082133567058892_sc,49514.74
6469212332110444775_sc,25107.445
803829715746332166_sc,163739.02
7178610568744742724_sc,51287.83
2688748657741358041_sc,1722232.6
6706966450017418018_sc,155940.31
1416433178217478142_sc,1724574.4
8619670556640834486_sc,15853.2295
1125714982656640360_sc,9084.491
2443480789253867719_sc,67070.73
4354741836479860446_sc,1725500.0
7881025898771190141_sc,75433.12
769850889480321481_sc,1728465.5
3595947307382925604_sc,165664.19
6357815262763795119_sc,134970.5
2793067744548902334_sc,102596.65
5027198372483274316_sc,945772.06
1275753994650112476_sc,1727129.9
3484300258842631456_sc,81249.62
2774460510328709997_sc,872861.06
2693841163611874906_sc,60184.55
7026703584658932353_sc,865022.06
586271298546120680_sc,81690.36
2027053659637526190_sc,97507.1
6115585714820792957_sc,146158.64
4526262167246814428_sc,15010.578
3227880653329580510_sc,118287.06
4554162728621056882_sc,25520.193
5225344277586767191_sc,73597.85
8780240493967999830_sc,1725326.5
6847582879704858322_sc,120388.34
3232524659147254572_sc,1730342.6
3071822031261885196_sc,74666.44
4027599287480933103_sc,1712022.0
7116878571026451443_sc,1725087.6
1454936929921733973_sc,888481.3
6481964435657718534_sc,164090.89
1224318965885125445_sc,927322.7
4938381100212003851_sc,1732505.9
4430220405173596665_sc,858483.44
9023417451339196932_sc,78250.54
4373473278010834086_sc,1727502.6
3127872804307133883_sc,137041.48
1852736810576467770_sc,1719870.1
6164479154755812145_sc,91792.5
6133051635840784219_sc,75262.52
1975349988118238371_sc,898767.25
7109756612989877525_sc,1727379.6
4674963440272582281_sc,31459.057
8598306067700926986_sc,79662.23
7305398828836680897_sc,155951.83
3074363311166431994_sc,18842.771
7898653255727502339_sc,153990.25
6205870176025346946_sc,870480.2
7822968713258837333_sc,3699.9016
5041817076015517137_sc,9659.866
649089333189625403_sc,4011.5168
1481992694751042825_sc,160820.83
37813479989214997_sc,1719828.0
1831235123986917302_sc,154694.31
1543140981889579051_sc,71426.78
6838017443581316473_sc,9027.2295
717190590295079014_sc,164631.23
4960795545611095045_sc,62135.168
5745691678737616243_sc,73823.78
7723870174903321054_sc,81172.414
5647454156846889091_sc,23574.021
7032610459543605955_sc,44031.207
8297837742915888678_sc,1723897.1
7176842758161353159_sc,946685.56
5161826600513518936_sc,1722024.0
5620318021494186081_sc,159731.58
1292242794034711443_sc,69106.47
6858900651881062080_sc,1728629.4
1641289242315441438_sc,42939.176
2810492124889906326_sc,102484.875
6027816029562820200_sc,1687243.6
241600191789391169_sc,42346.855
5993432752664913431_sc,168986.19
964602432027331621_sc,1719104.4
1604860538653097671_sc,92752.41
7424088969373799565_sc,895473.2
3553173180503404841_sc,100771.13
1532397380377562141_sc,140245.64
7294312759560643040_sc,950218.8
5527610836103018926_sc,29220.729
2134455741741874040_sc,1719407.0
807330219969633048_sc,1729220.6
1031597765743989405_sc,38795.832
722935877048300217_sc,98614.37
7294425359718041903_sc,93466.336
7166494907980570510_sc,1725154.9
3422359573813308477_sc,932353.3
8069875511572572178_sc,3331.152
2916065711475248902_sc,159902.94
8801959005941231037_sc,1725238.5
5790205028900245616_sc,156441.7
8990441143800556505_sc,883019.75
9219280641678036330_sc,103970.72
662998006929432487_sc,91565.93
1571239001393710574_sc,63715.973
3196272084929903714_sc,161108.73
99750486373951422_sc,12851.503
8168886997167481422_sc,1705620.0
7367974388800581370_sc,97047.04
8050628748684412332_sc,892072.44
601650479286013178_sc,1728292.6
720743595944452386_sc,145886.83
4576141332080126848_sc,13267.454
2922126882957548039_sc,1671134.1
4000345385889225719_sc,160433.95
3930113809010944259_sc,58584.613
439353750778067507_sc,1727952.4
1712830010568207471_sc,169680.42
2293894680121889658_sc,69349.555
6960846200032708540_sc,1726846.4
5996543523276790659_sc,1728752.0
1548093855913790551_sc,73570.0
1729298819408187162_sc,11417.039
2702766233088930_sc,66046.0
1514283649971299962_sc,154434.81
1020021449925494167_sc,1706219.5
2762519899569698632_sc,6310.1274
3578472031500858648_sc,147182.2
3721259395377003584_sc,1725612.6
7541305260392918858_sc,1708528.4
5244434196818853914_sc,77755.42
2457524971947058400_sc,75736.57
1307208919409555529_sc,863413.2
4918043300031979775_sc,71936.47
5225917919474615950_sc,66045.12
65192986848245837_sc,102749.96
1290828105762698697_sc,-159303.6
2155105652755545372_sc,1724712.9
7002710542633083612_sc,65681.73
4860922732084186545_sc,110158.26
4278027770407460951_sc,849010.3
5141139536117324677_sc,162140.58
1056123349330521931_sc,1702670.4
7924183686410691911_sc,913196.5
4542532508951696658_sc,79687.71
4625398429655589659_sc,1718824.0
6489290745979548777_sc,860598.75
256855424593908857_sc,79700.82
7677691549631733085_sc,93120.34
7165017639613346813_sc,50150.56
2883446109302813038_sc,1712292.4
5900504546236885266_sc,110722.16
3302010984066447166_sc,1731877.1
7434719358511245717_sc,917240.5
1397149809650216587_sc,56745.62
6445564140977842379_sc,91007.76
3335445408666795107_sc,1722598.0
7539897657365425176_sc,87638.66
1100158572197581843_sc,17039.69
5504096646244500630_sc,95750.81
4071944212890626944_sc,58794.062
8642521380937948363_sc,1717559.9
3434901272720955791_sc,68216.62
236113884451134920_sc,1734019.5
5713277432339464645_sc,1719408.4
9042184550924306139_sc,134639.62
6723768241822443801_sc,78731.664
2178869251786583264_sc,1708218.0
5165260612354091888_sc,14568.203
7550058290734247027_sc,95437.37
7250761629730914220_sc,57629.457
7702142502382055039_sc,59376.12
3839298353420413356_sc,91446.82
3125663458273403963_sc,934993.25
6309624201526916687_sc,1720340.6
6370466644073404939_sc,106629.31
3323442695016705477_sc,936951.8
2677292752880546756_sc,81510.87
51380363107352904_sc,1730291.6
4488865996677413480_sc,1726449.4
8531273420217394824_sc,905336.94
2578507382141540551_sc,863883.75
6805619924562024674_sc,1713005.6
7668779418053599720_sc,67016.1
2987580125554254939_sc,1720148.4
1605356204780800902_sc,146090.38
42372882620818262_sc,5.4343667
1801592109526533884_sc,66121.37
6563091217205868911_sc,127748.71
7537956081215060538_sc,110067.26
3256347777573167479_sc,890179.0
927322162237911894_sc,100359.46
9183497010407383161_sc,91189.32
2442581783269271950_sc,6538.8237
2878420178997348666_sc,20773.588
5300633134616874083_sc,92010.34
2373539196833688400_sc,73445.99
6960149457450181695_sc,68491.07
44596758926328888_sc,170331.56
7951411530803424965_sc,60243.793
5095030274636678451_sc,65452.906
2044954812393456508_sc,107209.875
9187609166694518034_sc,61237.66
3416392539918614432_sc,80914.586
512831019217179060_sc,166058.94
4491984177960844605_sc,152271.58
4656098636306118151_sc,166431.66
8424235183307805969_sc,893658.5
1202676118232814772_sc,7143.3647
8714692504252356985_sc,63321.24
2823692005072764267_sc,11938.981
870560885769020094_sc,1728108.0
5643240104324202082_sc,31178.568
550470226283230942_sc,149221.17
4906493117300389244_sc,1711776.1
2976417965406493280_sc,59636.715
6803483965392563831_sc,7522.199
6105568853376456437_sc,77644.81
4027250715609015113_sc,74084.414
1951678864130069666_sc,3061.1594
1297972711086017701_sc,1722653.6
8276053073966705687_sc,90786.31
3443772722871626793_sc,105925.29
5737264645636494115_sc,1715395.6
3463842682084278635_sc,19658.172
8806518293565907099_sc,89573.47
2679229923138660251_sc,171340.17
8949701110605202885_sc,90756.24
7583565308324773587_sc,714.9914
586076060502636339_sc,18069.26
7252490024064509512_sc,91007.76
4352447083453058924_sc,164124.36
4946867827033415637_sc,96491.47
3250053683174525134_sc,-969.5075
4019422248568024602_sc,129241.52
4457170436276715489_sc,1723953.9
2753793256336939995_sc,9245.657
1270492775803013696_sc,920061.8
8143593466250750772_sc,1730015.6
721066273264814422_sc,79662.23
4414829291711475815_sc,117142.74
3865497716772972849_sc,71303.02
7495439103168993397_sc,1726958.6
5465409802529871424_sc,911431.94
5045102350560400032_sc,103807.94
5102996574396072353_sc,-597.9641
5145082403785744158_sc,1713346.1
1770323331142560972_sc,102094.79
6956878195746009937_sc,1726799.9
6096878564686330933_sc,902595.7
7109992258989266867_sc,52559.34
1530981834801486187_sc,74666.44
7739952344560618494_sc,1730247.9
3796290651006293458_sc,900583.75
5812386183337803789_sc,873302.3
4089232028425327629_sc,72936.49
5179432920220918047_sc,13184.167
2972577182704747694_sc,10220.026
4841683860597802007_sc,58207.84
6793218690950301610_sc,73166.164
7948713600327008164_sc,165500.42
8065382291603315536_sc,1732744.9
4322548908943152790_sc,946759.75
8626584197179620795_sc,59240.848
6441702621762488556_sc,154082.27
7734613307597146749_sc,149917.45
57554015932018748_sc,97210.96
9034794874861599178_sc,150340.31
677664715981884733_sc,1729802.6
598791997679108807_sc,155468.8
297726042479578831_sc,69349.555
5809419970227796820_sc,107176.04
947924415796358025_sc,153145.2
4537070268960187777_sc,1720107.1
4889165436762626276_sc,10950.206
6221884384085176094_sc,58004.27
8905141523564103904_sc,109085.02
5180870979913058760_sc,867090.7
8178242639023574923_sc,1723368.6
4670304263295251393_sc,141345.69
3200372653998939356_sc,116860.586
3594865575265550929_sc,116502.48
2375933222841503856_sc,84071.87
7133024167440448710_sc,1717782.9
8196623459551784148_sc,928371.56
2581980942701343544_sc,1711878.0
8297428582168448357_sc,14568.203
124846380474891688_sc,1730895.9
8825464250305077687_sc,86896.46
7489385294398278343_sc,69439.83
2638613733901924077_sc,1705471.0
5543929545865103281_sc,164598.94
8688830742121209499_sc,98757.99
2152951378867727785_sc,84071.87
5031483049500220861_sc,2849.1638
4078449184213173263_sc,79736.38
2864753989110061503_sc,1723793.0
8651844587483947826_sc,114486.375
4881735474151208235_sc,62572.8
122628661355905333_sc,1709883.1
7433841794639805722_sc,69711.82
6290946465011699228_sc,96491.47
2010151359161123151_sc,938998.8
6574313092811451612_sc,165357.73
1413735539959880924_sc,146429.48
1029282477468496852_sc,71505.9
8246660749345471215_sc,73258.77
1560059595779352537_sc,1726096.0
922641914795999849_sc,144725.34
1042051203175697557_sc,1698129.5
8950307952891872993_sc,1721195.0
2173519246526953771_sc,70556.836
5653323834280561628_sc,1718769.4
4680518673188931369_sc,1715327.6
543897217496893654_sc,72928.01
1503977099287982148_sc,25431.523
1283969699854058898_sc,139771.27
8200830435094051241_sc,97180.24
3519288158923196136_sc,94633.85
6625990700939106824_sc,77665.945
729171518252799451_sc,154738.52
4374405218621408180_sc,18140.18
7493224120459334277_sc,22833.283
4151204036046511300_sc,72824.664
6821344859101293524_sc,165630.86
3726122538179147879_sc,160682.67
2722192620863843983_sc,904604.75
3775003781520821046_sc,106741.16
6520309385738434919_sc,1730894.6
6220487570037785804_sc,1726204.9
7503502597173455289_sc,80549.125
849827943521653136_sc,1725963.6
4565876269385607685_sc,1708368.6
8325975946023310638_sc,122668.664
2924808259009945758_sc,94761.02
4739824245078666889_sc,1723483.4
309954906191612706_sc,906411.06
6870701918491365090_sc,37838.188
1706661456126338206_sc,38720.684
7869488624836339264_sc,816733.06
8592704607645801486_sc,8063.1226
3437942413248970499_sc,100721.836
7426834365219599278_sc,160031.42
7321980324425958516_sc,101478.32
4289997323303948844_sc,1720217.4
627477712535312607_sc,110619.06
1338999210580133417_sc,45094.188
6766062311602354578_sc,13992.388
3593992411905442612_sc,99669.76
1156392868837249388_sc,103715.445
9081232978524544043_sc,68521.98
1062819884500695322_sc,14074.78
1813776891704070642_sc,13610.3955
3393244504374891898_sc,1728010.0
1154955954252707688_sc,167850.36
575036192591644985_sc,73748.4
6895673209526773293_sc,134639.62
1850248630572064037_sc,1715250.4
7953032209162766412_sc,169796.73
304165844681391374_sc,100935.71
8705913155203199353_sc,117237.375
5269716153170403393_sc,161113.55
8140605725301662401_sc,124461.375
1017984039567227904_sc,1729675.0
5951185016651801543_sc,1732685.0
955045795308776792_sc,97540.87
6193951135259930551_sc,1701424.0
3843103772782480272_sc,890646.5
642098086293561724_sc,78461.09
2373047299802515016_sc,1730353.4
9026935171643030276_sc,-90.21009
3776818887560354853_sc,1717332.0
7356802441536219993_sc,35579.168
4616400004187989187_sc,160159.0
1271335988583217482_sc,99037.21
3423364482977329417_sc,802864.56
5571799914014148768_sc,15339.976
5303841423157488393_sc,162176.62
4757949875028655415_sc,111185.34
2944894798069280263_sc,161115.36
4117470461131692726_sc,1723362.4
1270900977070781774_sc,85724.82
1237648706144480532_sc,61212.184
595169945721063768_sc,67970.27
6409238339775532201_sc,885926.44
376577924432222413_sc,89842.54
6112439462510500480_sc,937262.75
8633661837911356670_sc,55063.676
2852625379912132646_sc,73871.06
8010403798772692111_sc,1710244.0
7297234471291061631_sc,1720035.5
5171193627948072917_sc,56329.3
4743264240640293183_sc,1728136.0
1078345652901641705_sc,1722633.1
4724070160800153681_sc,153986.4
3906343537872461154_sc,853091.25
7478182430894127599_sc,1703221.6
3840471946920621904_sc,161141.17
7923739835937951648_sc,110614.31
2190650024413688286_sc,92091.9
1584487841284258244_sc,919227.5
8839046408944413174_sc,1713292.0
3723658186332202282_sc,135222.75
4945413854265559085_sc,97497.195
571325727618554694_sc,1732228.5
5784666226678660356_sc,1730976.6
8031612141592252504_sc,1728567.4
3776226236969852724_sc,91007.76
794628288578306029_sc,153940.97
3921366793348482336_sc,168766.19
1319248273482579252_sc,162261.05
3096328493866336370_sc,1706822.0
7190550225260341770_sc,892316.94
4687033362291091143_sc,90469.28
643429593500827980_sc,12465.922
4926370635043039694_sc,71202.51
8658141581336944272_sc,99650.28
6622739389930143754_sc,13220.977
3062235566344297907_sc,166110.06
9022606578870588476_sc,1727607.0
8538219176249264956_sc,31442.633
3267061888384033376_sc,3387.8196
9055841003670872443_sc,124499.26
7071192733541900313_sc,12155.297
9157828240653066112_sc,152791.83
558517635671107222_sc,70205.26
6933588585433295803_sc,64052.277
4720730924362637846_sc,150076.33
7925298676598893396_sc,1725654.0
1962152324267951384_sc,155703.86
4140048754972059805_sc,159941.05
1983194991006862329_sc,88654.74
732097462697856870_sc,92010.34
2572223101788468040_sc,15895.8545
6611792108695815728_sc,130795.27
5159603763449065043_sc,105858.85
6752542313522506511_sc,946069.5
9011445255363100706_sc,14051.067
3211791213922445014_sc,163420.3
1341557175583716815_sc,155069.67
3671038311923404203_sc,1725057.0
36709840082440683_sc,95731.59
2996752374016170455_sc,1726599.6
6173181237051807218_sc,1721207.6
2453616763994970030_sc,92010.34
7808068911018322414_sc,84853.57
5012333795347054445_sc,1715964.9
7883940567077066365_sc,165359.8
8304926455296288067_sc,874768.7
5537735936285687893_sc,1718153.6
6583751188905843673_sc,61028.74
6299959714540055925_sc,904250.0
5472528059496204954_sc,86851.39
8507631743692423821_sc,1733788.5
3269801467527536899_sc,1697842.4
3359769122949927436_sc,166231.47
5706866008377005524_sc,29787.35
6643049680628032674_sc,38098.31
1694647732830897832_sc,1722604.0
446859119453431238_sc,9011.353
7772551896380361034_sc,91487.21
